,dev_acc,dev_bertscore_correct_normalized,model_type,task_name,seed,n_shots,io_format
195,52.57142857142857,42.7767505134855,allenai/unifiedqa-t5-large,ecqa,2147,48,unifiedqa_matching
196,52.57142857142857,42.7767505134855,allenai/unifiedqa-t5-large,ecqa,2147,48,unifiedqa_matching
197,52.57142857142857,42.7767505134855,allenai/unifiedqa-t5-large,ecqa,2147,48,unifiedqa_matching
198,34.0,27.631978392601013,allenai/unifiedqa-t5-base,ecqa,8160,48,unifiedqa_matching
199,34.0,27.631978392601013,allenai/unifiedqa-t5-base,ecqa,8160,48,unifiedqa_matching
200,53.42857142857142,43.455221687044414,allenai/unifiedqa-t5-large,ecqa,8160,48,unifiedqa_matching
201,53.42857142857142,43.455221687044414,allenai/unifiedqa-t5-large,ecqa,8160,48,unifiedqa_matching
202,53.42857142857142,43.455221687044414,allenai/unifiedqa-t5-large,ecqa,8160,48,unifiedqa_matching
203,41.42857142857143,33.66338465894972,allenai/unifiedqa-t5-base,ecqa,1936,48,unifiedqa_matching
204,41.42857142857143,33.66338465894972,allenai/unifiedqa-t5-base,ecqa,1936,48,unifiedqa_matching
205,55.714285714285715,45.30763442175729,allenai/unifiedqa-t5-large,ecqa,1936,48,unifiedqa_matching
206,55.714285714285715,45.30763442175729,allenai/unifiedqa-t5-large,ecqa,1936,48,unifiedqa_matching
207,55.714285714285715,45.30763442175729,allenai/unifiedqa-t5-large,ecqa,1936,48,unifiedqa_matching
208,42.0,34.12727309976305,allenai/unifiedqa-t5-base,ecqa,9991,48,unifiedqa_matching
209,42.0,34.12727309976305,allenai/unifiedqa-t5-base,ecqa,9991,48,unifiedqa_matching
210,59.42857142857143,48.24276646545955,allenai/unifiedqa-t5-large,ecqa,9991,48,unifiedqa_matching
211,59.42857142857143,48.24276646545955,allenai/unifiedqa-t5-large,ecqa,9991,48,unifiedqa_matching
212,59.42857142857143,48.24276646545955,allenai/unifiedqa-t5-large,ecqa,9991,48,unifiedqa_matching
213,40.285714285714285,32.787957191467285,allenai/unifiedqa-t5-base,ecqa,6924,48,unifiedqa_matching
